MSISDN,n_crm_packs,n_bil_packs,crm_outlier,bil_outlier
6349447b339c580bd7a5d5a0fc0e5af9,18,22,False,True
cb6cf6d5496013c250713df7db91222b,19,16,True,False
46cdab2efff81ff311dabae6a859206b,19,24,True,True
7bc29a636db68e20940b08810201193b,15,21,False,True
640c57ebae75e6eb3aa58391e1aeb7e6,38,30,True,True
59d1cf7a47f3b5a8c305a380e1eb364a,6,6,True,False
f4e0e49798c61e9203591c9bcdb6ef7b,24,16,True,False
b47d9b4ec2584d961a2e2a345cb8801a,21,16,True,False
0c72f34e10d38b6b19cf00c62d59a95c,14,28,False,True
ab3e72ed35854f8a7c09fb196c2bd673,17,19,False,True
faa0d413b3be91712c745ee736a2f59e,20,24,True,True
e957d32fc9b93cd3616200807e744563,17,22,False,True
2551d99af9e6b11ec8c6d20f8169c85b,26,19,True,True
39e16ab0d1b8ea044335688375904302,19,17,True,False
88c5335fd33b2ecd25d523e0cfd076c8,22,19,True,True
e316d5f01378307b8936f304d28afb59,26,21,True,True
8d683d6f298ac09b480879db102b59c5,19,11,True,False
c24229af217856971ad24a731f972e47,23,25,True,True
59f86f89822790861270c89c21e090e6,18,18,False,True
5b405b4a938859a2bf95f851a82b1065,16,19,False,True
de3ffea1d9d8bb8a16f2964e4db13cc3,6,6,True,False
12eabde68ed580700fb0ad3772493d5a,17,20,False,True
502a7ac70e6b7ea75c2c8b66c36450d9,21,18,True,True
cc73335fb5954fef97b4d26a93bf5e8d,21,19,True,True
698edb939151ac74c6ce364ae76edf44,21,17,True,False
fb175d2e3dcb6abbcd26b5b739b02c42,18,19,False,True
2f3a4e73da5c9f2dd0e2bd6f4e16d442,25,22,True,True
28f207d43d17589a68afa23a12a196cf,20,18,True,True
7dae7495b79179b7cace9f3ae3732b41,20,23,True,True
f4d526ea9259446382896b6d4d76f8e8,20,14,True,False
a75d68e4abc6d0e6df1c92aa4fa7ff87,1,1,True,True
0bd4d00ea1fb45f478c0ce7b2a9376e9,12,18,False,True
8373ff0db35a7ade134797357fa49e88,19,22,True,True
33fcfed2489537c67509b1bfff21e46e,16,25,False,True
00c403427551c41a6d725d7d9f83f4ef,22,18,True,True
98507d167a8523077b81ddc8618cc17e,21,25,True,True
3a96130ab995f7391df6605f3240f61b,15,22,False,True
4f5d539df934ed8ec692960696282fa7,18,18,False,True
5f22a397f14dc0371e33c02b78347b28,26,24,True,True
236d3bcf24be5bd3e4420a4069cede2a,27,28,True,True
9dea30126c066be127723667b9a2116d,3,2,True,True
6e5049b4a7fc88a4251fedc1f135adf4,19,21,True,True
34eab3feb424bc4593d777a949e41f68,15,19,False,True
2ee8e5ac53a14dbac6fbb533bf54530b,26,25,True,True
7ced0e9b006968501fd88fd352c15c4a,17,24,False,True
b43044ecea4eff132d0c5764a8e0020f,18,19,False,True
69b670cf669524f3a62bb16fba82e971,18,20,False,True
c2833fbf60775873b61bf38eb08dba0c,22,20,True,True
8ddccd22c2f90a6e113dec4ca8250942,17,22,False,True
14e14e4ec8f1103a68d43709024801e2,3,3,True,True
7f0af9bfa0e992937c61cb7cb1d21458,15,23,False,True
266e3dcf1866a36a00390834030dc27b,24,23,True,True
c5f806c7cc5bdca2f6a850c63ec745b5,17,22,False,True
16338cd590bb2453cf25c23896e7784b,16,20,False,True
d23d5574e75213a7520b7c964cc5528b,20,17,True,False
40aa358c28b0ddeee894c1cc47c04602,14,21,False,True
52b49ee113ab9fbbe7deab6f62e579f7,21,16,True,False
e6471804d22258d8886219cd2d359fec,24,20,True,True
13f8c0147316ab584cf39c182c30eaac,22,22,True,True
ddcb29f0d860f8aefa0904f992d5d68c,20,19,True,True
685c50d08de6e8149f8b96c59832521e,19,17,True,False
e03aae1b61b6bd93ca182a1ec7049bce,14,19,False,True
3f2bd12c83f53d360ebb1d81b86dfcfb,33,29,True,True
836b932db420e4c3aef8fc4ecb21ca1b,35,37,True,True
09149a2d936fee12e6f1f3b80021eb13,16,18,False,True
a0eaf8ca8121e736c59c40d274f10461,22,25,True,True
bb08c76a32641c68690587fa399e2cae,20,19,True,True
513d24795cbe25256191a9dc3b8299f1,2,2,True,True
888247c9e969dd2e1261cf9ae821a226,19,21,True,True
acde86bffe68b00ee75c91bd3b6176e8,26,21,True,True
958eba74e1c13b4357d6d81d1c97710a,18,20,False,True
54b6a3fc57b70076efc163359e8f963f,24,19,True,True
ba3492f774fd483275c8e2b5ccbd8f99,27,20,True,True
8bec43a33dc27433f386f32807799c90,21,18,True,True
48e9a6aec43b122c1ef404fd505c9054,23,19,True,True
42edb8572271e74047fd4c24677e6933,21,17,True,False
183491e77058d02964e2d9cd826f75d1,17,21,False,True
7f7c4cb2a231a64fb7954dd730cccc2c,19,16,True,False
3c37810ebf703338a3cdaa8d3740420f,22,14,True,False
c5a1b8f9d4f442cf205acb9f8158521e,24,18,True,True
7e5cd69436fa05281b91319c9cbfc707,15,18,False,True
54beb080838ae49d88d40dca377c8e07,20,19,True,True
a7db055422f70db1f1413741660f8d46,21,14,True,False
520518a291738aa825afdbb79483efa0,23,21,True,True
9b8048035d33dc44c5311d79e31ff2f3,13,20,False,True
d613832ae32121221efb186a17ea2ddd,22,31,True,True
ac014b929805b46aba9127724ac8e5eb,23,28,True,True
6958eda80591cc69525902317b4ea42d,19,19,True,True
fd7112411c47a854060675a70aef95be,19,18,True,True
5506c52f46132fc013de6172257ac4f0,28,19,True,True
a6622004e26e8c2f9a3fc27a85eb726f,19,19,True,True
501ebe2535b4a0b1803045b1981ee5d2,25,22,True,True
7ed4d00c57630827388d8169c8cc742a,24,21,True,True
0b53c875d5c462d9757589e799ec4fc9,19,21,True,True
b4b05a960b15eb241d92b9ee4f818227,20,20,True,True
0701d105f601db32428f89eb12baad37,21,30,True,True
a6b70e0ee6801f8aed2e943fe616be69,17,18,False,True
9c90c4ca459d80bff8b240e2edca642c,16,18,False,True
13a41161544c99373f2372e54cf1bf0e,22,29,True,True
c1f3a7727c79a2cef8c2c564ae2c60ad,19,19,True,True
b42b0b35529a9537e75458d91e85dfec,16,23,False,True
320ecc3b9def6674b0ad9df69ad62738,18,28,False,True
c8d1433f8f0cdc7e9dfc725d90eb947d,24,20,True,True
bbc33d21476a9e851b60db2f5bebf9b8,22,24,True,True
7f185f2809fe48e76b2608bf378ed6f4,22,21,True,True
34bf82867c96d4aa0bfc9971981d1a3e,15,27,False,True
08cbc94c13c525b957d9827e06214195,20,15,True,False
fd6f9ccc8318d091d268499fbdd0b910,22,27,True,True
3e1dc92c5e6231cc2f0ef7aa907a4faf,25,19,True,True
099aa4886ac11ae3761b0152bd9d8ca8,19,16,True,False
ebcb0f2ce73917c48ab4224cc03489b7,23,17,True,False
7db390c3b200feef5f3ba47c1149d0c9,26,22,True,True
7acf4bdb32cb36f7d6519d4c6340440b,23,27,True,True
67443cbf01def5dc4f2096bae90bcb9a,18,22,False,True
7ac3bacb9324722b87202693aa43a745,18,24,False,True
be9899300abeea316671e50d2a0936f6,22,25,True,True
56ab048716454987bf60682aaf06df1c,25,25,True,True
b48d1a7412a46520813e4574e2c6bd9a,23,21,True,True
17504de790987a2902f531cbc37e9716,24,26,True,True
bc76e115896f6bc055f2750268aaba6a,25,25,True,True
fb6af59e1f87d54335af845121eeaedf,20,17,True,False
164d63c439e9271491c02706254d08f2,27,16,True,False
d37690a00324eb73d5fe7d14c85af341,20,19,True,True
db5228ffc32cc440445d722624ae2ead,20,21,True,True
72749afac51af12d568e69001f902c5f,32,31,True,True
e2ea500b1fd4fb449c77b1cc46778a5c,32,25,True,True
a7a0aa96aeec8b8f157b39e1cbd9712c,18,21,False,True
09d1ca1d71a0c4733ef34fd81d48642a,21,20,True,True
896a0b2b8dd94cc9fe7bcef16b6b1eac,35,33,True,True
b4c3276371111434f72bcecff3a01fb3,20,16,True,False
54c1da4eecfe34ed4049f8c79337bca9,20,15,True,False
9e81cf652df4eb75b3b861445ef5dc7b,19,17,True,False
61920963463bc684d1569ad938cdacc8,28,25,True,True
6a0a60e50cc8830b6cc517a8ec3df5bb,21,18,True,True
f0893b78b12a6247d8b69b0d61ac8641,20,14,True,False
d006550865033abfccdf7a54c55783bf,23,23,True,True
77e3626e0924a4ad5a76a46c3a486d47,17,21,False,True
424271319d992b1471e5068177b225d0,24,16,True,False
12f3b934f2e9cea9af88240d8e302e6d,16,19,False,True
f553862f273cd22ba66c169b5e6f13f9,24,23,True,True
dbc7f7ee4f824a08079ce53246a1eeb1,29,22,True,True
f537683214f268cf1455bcd9cdc8ea90,22,20,True,True
6aad8b8ddc82a8c4b2481f958f8da032,22,27,True,True
903c6a43fe19972f1afda9f5f1637b81,22,25,True,True
d71597569119fcb031ec10d3dd0353b4,21,24,True,True
9c8c3d57c8c1febed8061f9024d1ad2f,20,13,True,False
a2646336cb117a1b43e29c7b58c43e4e,20,25,True,True
6c6c8ce26f9be096f59b03914d25d508,19,18,True,True
e50abfb49ea003960770ece185faa124,15,18,False,True
436154fc773679c012789c9281039247,21,11,True,False
40b4d9f3d333593a9c170110aa148034,24,28,True,True
d40b7b01a8733d258a60e50cea8d2824,18,25,False,True
5a6da48f1115abc5c903c4703e6bbcfb,20,23,True,True
f6119fba2976f7e09062a04da55b5772,19,16,True,False
599bec1fcb2e0c20483733aa41e2ad75,24,21,True,True
01d0b55f17441881cd6e8244c2a92216,23,17,True,False
a0f16bb5e9d2be104a53f578cbf67370,15,23,False,True
2d8041344573446495a9b614cc510977,21,19,True,True
6d38fb51148450120bb6c04c7ebc04c1,18,23,False,True
cf134ca45aeec5f0f32b2f8173ce69f9,5,5,True,True
03cb804d5b0599993747068afd80898c,21,22,True,True
9a6f9c4a8a037512e5eb56efc2cb042e,22,22,True,True
547c208354337cd6fb37ac4396af8758,23,23,True,True
1ed173b92c13889a3ea24c065fcc3165,20,16,True,False
51afa86174f814d51e0d03ec16673258,23,24,True,True
c84f71059cdb0451374a466cc6d56df1,17,20,False,True
483caef798fc43569ad7c8bbab4f30d7,16,23,False,True
c3b5b39d504a6d529f3bba8a4fa41e65,19,18,True,True
61dcfc2702168d8907f2db40c2886f74,19,19,True,True
c0d0d326b6e80f7d1d9f0fa63c78562f,16,21,False,True
0fe30cf097aeda9b193f1f5dbcebd133,21,24,True,True
1108941280810ef18ff20ff69c9a22b1,15,19,False,True
2cbf0c9090b7d7939f205ab06aa798d2,29,29,True,True
e2a13fd8a96676744be31415d3e3da23,21,20,True,True
98e7ac46a35d69ee765e5fdd9f4dc29e,21,20,True,True
9be3a2cee5bcad3e426165e02d3b4dd0,22,22,True,True
c81d53d341eafbe0f03ae465e082380e,14,18,False,True
ce34c9b0ba6b9e53065381c4ba699a92,21,19,True,True
2152e2c05fd4bb24a5507065561cfe3c,30,27,True,True
495498ebc4ebda1f03f4a0f9cdf5e5d9,26,29,True,True
2430ee270c3ae95b96fdf8a4c04ab082,21,18,True,True
be03a7fb9492df356ded07b337afa7f5,23,18,True,True
5c2ae34cc5912ec520f80a26cb25155d,19,18,True,True
b5df47f716ba79e43eb3514f6427f104,14,29,False,True
722a86cf6bbbe51021b1777272d9d581,24,27,True,True
af7827560d64490b41e36e29e59bc489,28,17,True,False
001c11fb76d7eb4993247a97d1c0625a,20,23,True,True
23850f171e65b621bf925360f5a81d2a,23,17,True,False
92e9324dad1c17f02bd2439a9c06f951,21,18,True,True
7c2ed5fcdf5ab11414773bc3e4aa5751,12,20,False,True
91c2aebe1aa3c3ad5713452ec1d0fd29,24,21,True,True
0491cc83a1ab7dfdb1a859cc33a7a303,27,31,True,True
a7d325f75fb142f588443928f644f39e,24,23,True,True
fdeae6db24c789f9a2c39c4825b47e6f,26,26,True,True
45988a4116b27d6cd4c6546185602949,19,19,True,True
e6c8f46e93584fa32df50f3f95521a0a,24,22,True,True
056dd8d319c0f21b7472337de57bd1bd,17,19,False,True
a568fc879c7e14c902a08733cd486a53,18,18,False,True
79a751771e22d428e743f44181533152,18,19,False,True
22c9150a75625c30807fc925c2be071a,27,20,True,True
57a6c838895d2edd6c6724ad87a2b217,22,23,True,True
1d3046b3a0b3b8240257fedc5d8edae5,23,22,True,True
d870b7b6539d756b2c778674d4169609,16,19,False,True
3bd5ccdec6d2dfa966471a5e08acdc41,18,22,False,True
67bd832adbaef46ccdc10e85db617305,20,19,True,True
ad6d845c3a2f5c67ac9e22bc4893a609,22,21,True,True
1e5747dc9b3e88ea4d1a15d000e7454e,17,19,False,True
92ab93b207ec2da596026fbdcfd7059a,26,20,True,True
30b793c8186106562f4f8e137eab9c4a,19,14,True,False
5bc7856839709fc9291fe53d3c84c860,13,19,False,True
823fcc3d6e2a461436462745c3d75f4e,17,21,False,True
5de848d829bced607877c5ca352de49c,20,18,True,True
9580af9e54d97cd986751d16a4781eaf,21,18,True,True
bb0bc4a4dd482d3fff0b1e81832e10b1,23,29,True,True
793566fae0c963ee35bec813c562d73c,19,16,True,False
b575a650021309118b3fe36fe5e1e0fd,22,31,True,True
81389ffaa9d23efe2bb9bc27c7ed1977,21,16,True,False
7c3b917f7d28cf14ac92893ea081e8e4,18,23,False,True
2718eecf68501198ce11c180cfca55dc,28,24,True,True
bde1a0b009caf7f5e98ca526e02e9def,20,20,True,True
8fd90cd1658ac163d0e208671a0e6d13,24,20,True,True
7e9255276ff554fed5c1f51470907fe7,19,16,True,False
c8bcda2a7c2b10f77f77ba2d2e4b8f9c,24,28,True,True
02e8f9bdf949edb10b83be5f2db6c4bc,27,31,True,True
94a007a59ae15e81f2a0217ec9cee667,19,18,True,True
d45c0829d1a6e56697ca28bbfe3b6798,17,18,False,True
2f5805677966eae0889fbffab8e761fa,21,25,True,True
0e33239587dea72154f46db1283e8c09,16,19,False,True
9553c149e88def15f32d22f04a1f2388,19,15,True,False
75eb54acee57a74f04f5c81e752a576c,22,21,True,True
646626f1fe17e78eccff44debf0a5954,28,29,True,True
6e7020b3aa4fa443a2d7017c8ed4fb13,19,23,True,True
f2b8796c47e1720f83f6d40b5202e7be,24,33,True,True
3ba0fe2c71651c1de50328ea8ed1001c,33,27,True,True
b0a16b3b896142cf470b4e7333cacbc3,20,19,True,True
d408480a726eefb4bf93782c1175a688,25,31,True,True
a5cf8563e0a053985a41c14b7aef3dda,21,23,True,True
0bdecf013698f4ee74f16a257dd68398,21,16,True,False
af4c1c93b3e0d0c499e5c31342053c77,18,19,False,True
3bf29295c63b2a34f6e8588123ec81a8,27,29,True,True
c63b931191849d2aaa47c9c93123da43,22,16,True,False
a9ade86f0be4781909b51abcf2380cc3,20,22,True,True
d2fbbe56481e1f5c8c36cf0c3380b754,25,22,True,True
d5bf4b067a7a3a97d8ecd18ce3920bbf,25,20,True,True
16b3c7e04ef555621d4b599acc4dff69,17,20,False,True
6969afc8c227b2d4de7b9f9089bc2468,17,18,False,True
a67b0950d1168e979590a6daa7b46b31,14,19,False,True
cbcb78e30bc3bf0cd65a37e40d2c11a9,20,17,True,False
f500a96aef195abce2c5cc65bd250583,29,28,True,True
8d6689f400d5c06e1ae2eacd550087cb,15,19,False,True
a3c1bc5997b0f65104bd7bc6f551b833,24,19,True,True
27433b865f777dff45914a616bdbf7b9,20,14,True,False
7b31712e5d4a24bc91596113ffa5af16,15,23,False,True
d5d29fed0dc5f4ea05d5da5398800c56,29,27,True,True
c18c9649efbec87f2f89b5aee42ef8dd,25,21,True,True
f92b28e14a47006119e7b5e72f8fbeb0,21,20,True,True
ba32a71fd23d16cf65d7b3f9dea3b00a,19,22,True,True
313ec86a9df8a38f7a759a24d12a115d,19,18,True,True
9fa9f1e75b53b8ddee1a144a44a4b7bf,20,31,True,True
e537ecd506a527bc3c41541485965b0b,25,11,True,False
a3a57bd4ba6f2fa8b22dc2129530ba1a,16,18,False,True
d85930a471afa932a216c0765e914e12,19,21,True,True
db1c244889849eed4bcc9e1c4d3f3ed3,19,22,True,True
0ee6a053eace2db11eca2725e7012d7a,26,22,True,True
e7a48d7de9af96af3120394cbc7bd319,15,24,False,True
fc3fff7b7f32279cbf7bb7f98d0d9b04,20,21,True,True
579ff116eff3759bbb14b7ba85b309e6,15,21,False,True
539358e1d454e8dc0ce0897f3dbafec7,25,18,True,True
8d7966b01c66dbdb20d94da20eee9618,24,18,True,True
946cbe07ff655ccbfe1f33d5499bb943,21,19,True,True
51a7f0f0d84f7676a78edd7efeeac36f,28,17,True,False
fc193dcd408d601016b9f91ef270a351,20,28,True,True
f447807c1e1e4163380f3e14ba6a5bfe,21,19,True,True
2b3def7cbcbb51cdaf5b8642dbf1bdc6,23,29,True,True
61a9da1b334fd7a622d1c7cf5c8520f6,19,18,True,True
0ad7387fe23abc9e5eba44459f479646,17,27,False,True
12be0d5c59d4ab392649eafb59fa8fdb,25,23,True,True
b97b2ae9a5f84dde302b399be7d79ff6,21,19,True,True
9ca49b39bd0e04b2e0fa361ae23de445,26,29,True,True
175a6eb77c926e7c9c9e713358743b3b,20,22,True,True
b9c60ce8545630903b77e37b16060a53,15,22,False,True
7112273852c63c28dc551ed585c4fc05,21,21,True,True
5eecd944941d82209ffd5b76e7f680f8,21,21,True,True
56a6a6501faed993b2611e0a99b84ced,20,20,True,True
39380ae52e927310728189ffd0388aac,26,27,True,True
9ed2c40f53fecabd4215d59add88bec1,23,31,True,True
db43f47efbd29ad92d846aa8179f41dc,19,25,True,True
e1b4b5e7881fbeef7724a7c42bdb3b75,27,19,True,True
ed88fb79191d3774f154ce631c16bd9a,14,18,False,True
e9dbdf4ed15a3bfa901efc492c072d39,23,16,True,False
4d8884e35d85b48cb4b9995012e7b485,17,19,False,True
81d6eda98f9e864ec6b560a744df2f37,18,22,False,True
4ea1bcaa9caf343a0a7550cc8d5e29b6,31,28,True,True
fc68ee87d044bb4e45d373c85a344c27,10,18,False,True
e56f24f8c607a774ffe8cd5e08f23fb1,23,20,True,True
148e0e060b4b515eadd927a5c76352e5,18,26,False,True
752bf56a6b0af867f6f6875988844160,21,18,True,True
d227c18abb17fc1d35762b0057c6297e,17,19,False,True
af9d969d6e7fa5dee227f4995e1c700e,21,27,True,True
2db4456e5263b22f7c48ed43d32c177a,27,26,True,True
40be3cd6f651f999a4a5041eab563a2e,17,21,False,True
f5060abf285b7d8cbf99d198da515744,25,19,True,True
40c2ab1f6e28402876fbe8523bbbe4f4,17,23,False,True
f4305f18438dffd04e10ba3c3362e943,22,18,True,True
528e551b079d3d9fe76b65d4c63dbaf4,22,21,True,True
30e7677a5c72601946fa3c4310ad333f,18,18,False,True
17167bfe399186151a494d0601cc4201,16,20,False,True
2e46fbda95eea78023f22a5bec0952ea,20,23,True,True
319ef775fc7ab07152a2051b3833653a,24,24,True,True
c9af1c61d2cc607fff13abd35cf6b7f9,23,19,True,True
e8285598450d69d3b14ac5882a4dba05,28,25,True,True
a30de52d3d90f6d1c0c2d77511566fcd,19,20,True,True
eab27fa2ce119754cd898057981c2a18,19,17,True,False
f1f79e9ade35500f3a577ad760cd1df2,31,34,True,True
4b18c390e2efa0f25215f02c592a6666,17,24,False,True
d36a366f70b008c68bfe924b248c33e0,21,26,True,True
81c3243e0da9de9cd32bf74cdf7200cd,21,17,True,False
af455e462d23430cecda43614adf4206,20,23,True,True
10e536c04bbecd204701b367d5d1cfce,25,19,True,True
865ac616d86477b7646fd3ff90a82f50,25,25,True,True
9b96783ae300eb156da078c8d3b04ff2,20,13,True,False
62075ae7c32be79380ed654c1b148cfa,29,28,True,True
81abbb7e20c3b9c0cadaffee4dcdf4e4,28,32,True,True
820fe26b4dffa26afb4902e42d0fba36,26,34,True,True
e7fb2514e6155428f278011626de2eb6,22,17,True,False
ae555ade496687f95ea6080cb244ec3f,26,21,True,True
92050d3ce77f8b1220f1e724e9892dbb,20,17,True,False
a30d8544aa39a14d20ea06e9833f45b6,20,11,True,False
7fdf79364fb5a9641dda4893d6b6a966,23,21,True,True
af191381c1fac8e016bc080be0996a22,21,24,True,True
3f8c1d3efadcec11664141d4a63ab6d1,24,13,True,False
b19875e97cacbeeb84b7ee51061df021,25,31,True,True
b73171d1176ea7d5e5cee80ce22cfba8,23,23,True,True
ae8a0d44cb4d28e54f84c75b243034e8,21,23,True,True
3296101d524bd1a543e3510dff6c2428,36,26,True,True
eb7b51105265c74a1a74adc1dd80b869,22,21,True,True
71a3c6441ba15791157ca81ffd396377,28,25,True,True
741dbcd41de866af21b38177d41386e5,21,19,True,True
9c24df785069c0c8d60738706c98e97f,18,25,False,True
2b9f1cb8f74d14550a020353c4f0f1e9,33,23,True,True
c5fd340a9c8f54d61a53509d18018d95,25,30,True,True
0e4624f489cce82909c5af564cb9f8af,20,17,True,False
c76b90b4199f9b4aa336ebfa0421f501,13,18,False,True
e2f5c9fc58480419ad20817d5d1971ba,17,28,False,True
f19a9a7022b4c261c47e44b1189320ae,16,20,False,True
f6a5e27840afcc04a9d3a45eec87f66b,13,21,False,True
82c87114d522c5a815b85a683850820b,23,19,True,True
6851d154f57a7998c1be1adf80cf4406,25,21,True,True
bf761bee803fc776d3cdb0fea53fc20f,23,22,True,True
9c065047be5b649baebe58277910cd3e,25,20,True,True
151fcc425376952ed28a1eaf0d7bb515,23,23,True,True
827711d52fc884b1cc6f4116161fffcb,22,21,True,True
e8385eb06eb31a2d88c007c660682d8c,19,16,True,False
562be99decdd3e602e00068b200383cd,27,24,True,True
9d910753b82e2b5c6257ca881ed92194,15,20,False,True
8ccca3bd0ea779be3dcda1243fe0a770,18,21,False,True
2fa30f0bf93cb949d4618de717c6b795,21,18,True,True
394d4e5d3039ebaa95aa599dc3894e62,21,18,True,True
8ce66a327a32ce3f888db77c169bebb0,25,22,True,True
bc0f0e827b2a60937f59d54c49be5c20,14,24,False,True
5c66a37fb7edad283697e3e131861a46,18,19,False,True
ecf7957914216a6dd3fccbe9668d79ce,15,18,False,True
51ca0699e7eb4f138833e9943426c5c5,17,21,False,True
ef7e80795b8edc90fe7d2958f43a4923,25,17,True,False
1da7c3e3ce3d5a0d8be315449bba4e35,18,24,False,True
b6d0646bf2c2abd602273a909544f635,19,21,True,True
1dcc7cf4db1cd3320bfd8ae77da0184d,24,29,True,True
d6a7390aea6e889b9e6d367d4e31952d,17,21,False,True
31e4dcf8560525e39fe3735d0c5a0237,20,16,True,False
fb9046754baa22e9a1c65cc4b56eaa75,28,28,True,True
8f5a3ca177c688ca36e631b94887d28e,16,22,False,True
2f11b19449a73780a31a88b52527bd3b,18,22,False,True
593170bca6c6812ed696ba71b6d34f51,13,19,False,True
ad0f6cfecc8edc5d5d0bae390520138c,16,21,False,True
5c1807fcd1149d2a143d9662cf782ffa,16,20,False,True
56863d1eede597a4256cba103511fcd2,19,24,True,True
998f520d4808a3aa48e47619add574ba,25,21,True,True
7da4f6d2d057ca83454ba220bcd34fde,24,32,True,True
fc8d717bd6b7c4c5010a1f9e729bf22c,14,20,False,True
278ae22efbfc9afe6fa3ff44705ffcb4,23,19,True,True
7c52cc49b0ba99f1d064351784d1bf68,21,19,True,True
53b74c070b8b1bc86e7433749fa570c3,20,26,True,True
a1a1f11b37b441324e5be73be42889cd,20,30,True,True
853267b23db64d33c43f0ff410294e8c,22,20,True,True
95894bf5c630afa662a654e905258361,29,18,True,True
27c2f4037605636bf5e858c52e182df0,20,18,True,True
0f5b4ddd7c5a93e936781728c32c3190,16,24,False,True
8f4b71f1ecec522564c791bc3e30768a,31,18,True,True
03d79f181996d6ae4a2eb48b4ed5c8ff,23,18,True,True
940853ea64d51afd8c3fcd0d4a7bd314,24,15,True,False
ebdbe7a3cf1d69da03d8e0b9e08d3827,22,23,True,True
0584ca882f3dc8d7123942b871ca13f6,21,18,True,True
04e93fb029206f134ae2625ef371631b,11,20,False,True
022048bad4529db630e3329fc388b930,24,28,True,True
3bc97dfe374d30586810643070183326,16,18,False,True
a83080b6459b9461b785a5fccdcd9745,24,12,True,False
1797c059b86f331d150b544ce7b0da10,19,14,True,False
af3e5e524d9d11b7f15e19440d438422,17,19,False,True
5006bbe7c38b193048097b6eed9fb16d,21,20,True,True
9e0f0cd2b34cd23501dc7389f212bcd4,20,15,True,False
f490702bfbf21b88f96253f586bd99d7,22,28,True,True
0d991c545a402bf6af44fbc1ec3f653b,19,17,True,False
07c34a999a5d940f77ef77b075f105ea,21,17,True,False
31d84daf26c3f6b22e64cd4b7840aea4,19,18,True,True
7a7594c13d85efa643f6a03d72a75877,18,19,False,True
69172f52c72d6d7cfd0baf7641f447ef,20,17,True,False
3a4de4c6b7fd2906d89450ebcf32a391,29,26,True,True
fd5a94961d600f42c8cc4d11043241eb,27,18,True,True
268223da0d223d44c0b051ec8578a2cf,13,18,False,True
c7bf778bb11f38e96977bee58e35c58c,18,19,False,True
621310bcdbf68a50cd5e98a3b9d73757,31,31,True,True
b3836724af604bf079d0df40aee11c4a,25,22,True,True
51b5a0e297f1db1e224ffa9979c7eb4d,20,16,True,False
2ca7fcfdce6082f3c34ce23cb8922c58,28,21,True,True
6cf5d0d45fcf67f3953fbf310a6636a9,23,21,True,True
2a944a0be8e8762e62e487187ce28fbf,28,21,True,True
109df5ca4bf813dbd92bf3dc473996c5,33,26,True,True
a94d46a3b80f52c4059e40b3303233d8,26,21,True,True
d773b980876ac7f6a0c4f65b80860219,24,18,True,True
7e852d7bb7c3dd656f04918c2c00e24f,22,16,True,False
f2309a42155006973e2df8379a85f3fc,20,11,True,False
bf1c60630d12a70e528cc172e9e2443f,21,16,True,False
351e9d4b3babbb9ba08f1b65ccecf8f8,22,25,True,True
4d9ea64385fd8b506c33441e1c8beb28,16,18,False,True
88fd2db81aa7da7bd5e738731c6a36cd,26,23,True,True
596e30043cb106945495c739719a7dd3,17,22,False,True
605e7cac5440f2c2bd62e85566a41743,15,18,False,True
c06d7ce96124f28947899a6c8ae9d4c9,17,28,False,True
66e363d7f216ecf3aa5142b2aa95af22,25,20,True,True
2fb38052fbba836ebc55c63ef63f6b6e,20,27,True,True
46c56cffc2e641f0a2015b8a1ea4906e,20,17,True,False
45846be477a27a7baf441e88ad11bdba,21,20,True,True
26b8d7440614286ccb8fc2ceab65e14d,16,21,False,True
07083e8a0c4bf70b7cbe8adf137d57c0,21,23,True,True
e6d2f9a2545b5531c707e3713d32eb94,22,23,True,True
e2bc640a5c43afb06c8d483c913f1073,13,21,False,True
8bbf961f111318b32c1d66b81112b398,28,16,True,False
15cf30a2a431b9698313d024ed000cf0,23,22,True,True
a4e816f213f7e42ab6af1528b26ffd68,22,25,True,True
21655bcf884504dde13be917ff0563a0,21,22,True,True
0c046dd839077038db175a8dde57db22,22,18,True,True
ed89f638d1d3063424bc31a606baaa24,16,20,False,True
d2f14e44f61ce4970fca33e6df326d8d,17,22,False,True
24982f4e171de4ce4ac1c8b7d633a8d1,19,21,True,True
f5c119c7452fbf731479b33fcc1c8dbe,6,6,True,False
b30843f607bdaf37ec1353c7e2d898a0,5,5,True,True
bd279e4e836b48181a0ae7a4d3ad0e28,17,18,False,True
6767ef9bfe1b55d5602b7ce5c564e505,24,20,True,True
3e849e38ce5a84236563620edf9b0910,22,15,True,False
2f1def55ed3ccaf38978154d0ecdfc29,27,18,True,True
4ce0b8ab654ee650714fefb7c3901a75,29,29,True,True
8bb4e5a0049eb8e68cd5223603372e12,18,19,False,True
b83d2c4b465f3d482876c98b494e2867,22,17,True,False
5c88b324bee26ee18314d7c8bb03c098,27,18,True,True
5a10b7dd386a12a51c39b5777abaf18b,16,23,False,True
6b85af7d6e39ce1e11d75474ffbe1f36,12,21,False,True
1ffb56df6262fda382c38dd235965fe8,23,23,True,True
c10c400673946f10c46d46269327e5a3,23,28,True,True
aece695d6d93a05de239ee951062424a,33,33,True,True
31658cc8893992b67288402eaad20d32,19,17,True,False
7b9ea93fbe7e2af086f3b65da4907592,20,19,True,True
dc25ac412a700f8f97f29c7fd63aa55b,25,18,True,True
8158356a9ea0760de451d779e9d3b16f,19,18,True,True
